"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","SOURCE","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySkyConditions","HourlySeaLevelPressure","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","Sunrise","Sunset","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","AWND","CDSD","CLDD","DSNW","HDSD","HTDD","DYTS","DYHF","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","REM","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","WindEquipmentChangeDate"
"01169099999","2021-01-01T00:00:00","66.9333333","15.3166666","37.0","SALTDAL NORDNES, NO","FM-12","4","","22","29","","","-0.03","3","74","","29.84","29.70","","27","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01169099999","2021-01-01T01:00:00","66.9333333","15.3166666","37.0","SALTDAL NORDNES, NO","FM-12","4","","23","30","","","-0.04","2","76","","29.85","29.71","","28","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01169099999","2021-01-01T02:00:00","66.9333333","15.3166666","37.0","SALTDAL NORDNES, NO","FM-12","4","","23","30","","","-0.03","2","75","","29.86","29.72","","28","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01169099999","2021-01-01T03:00:00","66.9333333","15.3166666","37.0","SALTDAL NORDNES, NO","FM-12","4","","23","30","","","-0.03","2","75","","29.87","29.73","","28","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01169099999","2021-01-01T04:00:00","66.9333333","15.3166666","37.0","SALTDAL NORDNES, NO","FM-12","4","","23","30","","","-0.03","2","74","","29.88","29.74","","28","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01169099999","2021-01-01T05:00:00","66.9333333","15.3166666","37.0","SALTDAL NORDNES, NO","FM-12","4","","22","29","","","-0.03","2","77","","29.88","29.75","","27","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01169099999","2021-01-01T06:00:00","66.9333333","15.3166666","37.0","SALTDAL NORDNES, NO","FM-12","4","","21","25","","","-0.02","0","85","","29.88","29.75","","24","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01169099999","2021-01-01T07:00:00","66.9333333","15.3166666","37.0","SALTDAL NORDNES, NO","FM-12","4","","22","25","","","-0.01","2","87","","29.89","29.75","","24","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01169099999","2021-01-01T08:00:00","66.9333333","15.3166666","37.0","SALTDAL NORDNES, NO","FM-12","4","","23","28","","","0.00","4","81","","29.88","29.75","","26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01169099999","2021-01-01T09:00:00","66.9333333","15.3166666","37.0","SALTDAL NORDNES, NO","FM-12","4","","23","27","","","-0.01","3","87","","29.89","29.75","","26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01169099999","2021-01-01T10:00:00","66.9333333","15.3166666","37.0","SALTDAL NORDNES, NO","FM-12","4","","22","25","","","-0.03","3","89","","29.92","29.78","","24","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01169099999","2021-01-01T11:00:00","66.9333333","15.3166666","37.0","SALTDAL NORDNES, NO","FM-12","4","","23","27","","","-0.05","2","88","","29.93","29.79","","26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01169099999","2021-01-01T12:00:00","66.9333333","15.3166666","37.0","SALTDAL NORDNES, NO","FM-12","4","","21","24","","","-0.04","1","89","","29.94","29.80","","23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01169099999","2021-01-01T13:00:00","66.9333333","15.3166666","37.0","SALTDAL NORDNES, NO","FM-12","4","","19","21","","","-0.03","2","92","","29.95","29.81","","20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01169099999","2021-01-01T14:00:00","66.9333333","15.3166666","37.0","SALTDAL NORDNES, NO","FM-12","4","","20","21","","","-0.01","0","93","","29.95","29.81","","21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01169099999","2021-01-01T15:00:00","66.9333333","15.3166666","37.0","SALTDAL NORDNES, NO","FM-12","4","","17","18","","","-0.01","0","93","","29.96","29.81","","18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01169099999","2021-01-01T16:00:00","66.9333333","15.3166666","37.0","SALTDAL NORDNES, NO","FM-12","4","","17","18","","","-0.01","3","94","","29.96","29.82","","18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01169099999","2021-01-01T17:00:00","66.9333333","15.3166666","37.0","SALTDAL NORDNES, NO","FM-12","4","","17","18","","","-0.01","2","95","","29.96","29.82","","18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01169099999","2021-01-01T18:00:00","66.9333333","15.3166666","37.0","SALTDAL NORDNES, NO","FM-12","4","","17","18","","","-0.01","2","95","","29.97","29.83","","18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01169099999","2021-01-01T19:00:00","66.9333333","15.3166666","37.0","SALTDAL NORDNES, NO","FM-12","4","","15","17","","","-0.02","3","94","","29.98","29.84","","16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01169099999","2021-01-01T20:00:00","66.9333333","15.3166666","37.0","SALTDAL NORDNES, NO","FM-12","4","","15","17","","","-0.02","2","94","","29.98","29.84","","16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01169099999","2021-01-01T21:00:00","66.9333333","15.3166666","37.0","SALTDAL NORDNES, NO","FM-12","4","","17","18","","","-0.01","0","94","","29.98","29.84","","18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01169099999","2021-01-01T22:00:00","66.9333333","15.3166666","37.0","SALTDAL NORDNES, NO","FM-12","4","","18","19","","","-0.01","2","94","","29.99","29.85","","19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01169099999","2021-01-01T23:00:00","66.9333333","15.3166666","37.0","SALTDAL NORDNES, NO","FM-12","4","","19","21","","","-0.01","3","94","","29.99","29.85","","20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01169099999","2021-01-02T00:00:00","66.9333333","15.3166666","37.0","SALTDAL NORDNES, NO","FM-12","4","","19","21","","","-0.01","2","93","","29.99","29.85","","20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01169099999","2021-01-02T01:00:00","66.9333333","15.3166666","37.0","SALTDAL NORDNES, NO","FM-12","4","","19","20","","","-0.01","2","94","","29.99","29.85","","20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01169099999","2021-01-02T02:00:00","66.9333333","15.3166666","37.0","SALTDAL NORDNES, NO","FM-12","4","","18","20","","","-0.01","2","92","","30.00","29.86","","19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01169099999","2021-01-02T03:00:00","66.9333333","15.3166666","37.0","SALTDAL NORDNES, NO","FM-12","4","","18","19","","","-0.01","2","94","","30.01","29.86","","19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01169099999","2021-01-02T04:00:00","66.9333333","15.3166666","37.0","SALTDAL NORDNES, NO","FM-12","4","","16","18","","","-0.02","2","93","","30.01","29.87","","17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01169099999","2021-01-02T05:00:00","66.9333333","15.3166666","37.0","SALTDAL NORDNES, NO","FM-12","4","","15","17","","","-0.02","2","93","","30.02","29.88","","16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01169099999","2021-01-02T06:00:00","66.9333333","15.3166666","37.0","SALTDAL NORDNES, NO","FM-12","4","","13","15","","","-0.03","2","93","","30.03","29.89","","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01169099999","2021-01-02T07:00:00","66.9333333","15.3166666","37.0","SALTDAL NORDNES, NO","FM-12","4","","13","15","","","-0.03","2","93","","30.04","29.90","","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01169099999","2021-01-02T08:00:00","66.9333333","15.3166666","37.0","SALTDAL NORDNES, NO","FM-12","4","","12","14","","","-0.04","3","92","","30.06","29.92","","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01169099999","2021-01-02T09:00:00","66.9333333","15.3166666","37.0","SALTDAL NORDNES, NO","FM-12","4","","12","14","","","-0.04","3","93","","30.08","29.94","","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01169099999","2021-01-02T10:00:00","66.9333333","15.3166666","37.0","SALTDAL NORDNES, NO","FM-12","4","","11","13","","","-0.07","2","92","","30.11","29.96","","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01169099999","2021-01-02T11:00:00","66.9333333","15.3166666","37.0","SALTDAL NORDNES, NO","FM-12","4","","14","15","","","-0.05","0","93","","30.12","29.97","","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01169099999","2021-01-02T12:00:00","66.9333333","15.3166666","37.0","SALTDAL NORDNES, NO","FM-12","4","","16","18","","","-0.05","1","93","","30.13","29.99","","17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01169099999","2021-01-02T13:00:00","66.9333333","15.3166666","37.0","SALTDAL NORDNES, NO","FM-12","4","","17","19","","","-0.03","1","92","","30.14","29.99","","18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01169099999","2021-01-02T14:00:00","66.9333333","15.3166666","37.0","SALTDAL NORDNES, NO","FM-12","4","","18","20","","","-0.03","1","91","","30.14","30.00","","19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01169099999","2021-01-02T15:00:00","66.9333333","15.3166666","37.0","SALTDAL NORDNES, NO","FM-12","4","","19","21","","","-0.02","3","91","","30.15","30.01","","20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01169099999","2021-01-02T16:00:00","66.9333333","15.3166666","37.0","SALTDAL NORDNES, NO","FM-12","4","","19","21","","","-0.03","3","91","","30.16","30.02","","20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01169099999","2021-01-02T17:00:00","66.9333333","15.3166666","37.0","SALTDAL NORDNES, NO","FM-12","4","","20","22","","","-0.04","2","91","","30.18","30.03","","21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01169099999","2021-01-02T18:00:00","66.9333333","15.3166666","37.0","SALTDAL NORDNES, NO","FM-12","4","","20","23","","","-0.04","2","89","","30.19","30.05","","22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01169099999","2021-01-02T19:00:00","66.9333333","15.3166666","37.0","SALTDAL NORDNES, NO","FM-12","4","","20","23","","","-0.04","2","89","","30.20","30.06","","22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01169099999","2021-01-02T20:00:00","66.9333333","15.3166666","37.0","SALTDAL NORDNES, NO","FM-12","4","","21","24","","","-0.04","2","87","","30.21","30.07","","23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01169099999","2021-01-02T21:00:00","66.9333333","15.3166666","37.0","SALTDAL NORDNES, NO","FM-12","4","","21","24","","","-0.04","2","89","","30.22","30.08","","23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01169099999","2021-01-02T22:00:00","66.9333333","15.3166666","37.0","SALTDAL NORDNES, NO","FM-12","4","","22","24","","","-0.04","2","89","","30.24","30.10","","23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01169099999","2021-01-02T23:00:00","66.9333333","15.3166666","37.0","SALTDAL NORDNES, NO","FM-12","4","","22","25","","","-0.05","2","89","","30.26","30.12","","24","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01169099999","2021-01-03T00:00:00","66.9333333","15.3166666","37.0","SALTDAL NORDNES, NO","FM-12","4","","22","25","","","-0.05","2","89","","30.27","30.13","","24","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01169099999","2021-01-03T01:00:00","66.9333333","15.3166666","37.0","SALTDAL NORDNES, NO","FM-12","4","","22","25","","","-0.04","1","88","","30.28","30.14","","24","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01169099999","2021-01-03T02:00:00","66.9333333","15.3166666","37.0","SALTDAL NORDNES, NO","FM-12","4","","22","26","","","-0.03","2","87","","30.29","30.15","","25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01169099999","2021-01-03T03:00:00","66.9333333","15.3166666","37.0","SALTDAL NORDNES, NO","FM-12","4","","23","26","","","-0.03","2","89","","30.30","30.16","","25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01169099999","2021-01-03T04:00:00","66.9333333","15.3166666","37.0","SALTDAL NORDNES, NO","FM-12","4","","22","24","","","-0.03","2","89","","30.31","30.17","","23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01169099999","2021-01-03T05:00:00","66.9333333","15.3166666","37.0","SALTDAL NORDNES, NO","FM-12","4","","22","24","","","-0.04","3","94","","30.33","30.19","","23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01169099999","2021-01-03T06:00:00","66.9333333","15.3166666","37.0","SALTDAL NORDNES, NO","FM-12","4","","23","25","","","-0.03","3","93","","30.34","30.19","","24","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01169099999","2021-01-03T07:00:00","66.9333333","15.3166666","37.0","SALTDAL NORDNES, NO","FM-12","4","","24","26","","","-0.04","1","92","","30.35","30.21","","25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01169099999","2021-01-03T08:00:00","66.9333333","15.3166666","37.0","SALTDAL NORDNES, NO","FM-12","4","","24","26","","","-0.04","3","92","","30.37","30.22","","25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01169099999","2021-01-03T09:00:00","66.9333333","15.3166666","37.0","SALTDAL NORDNES, NO","FM-12","4","","25","27","","","-0.05","2","92","","30.39","30.24","","26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01169099999","2021-01-03T10:00:00","66.9333333","15.3166666","37.0","SALTDAL NORDNES, NO","FM-12","4","","25","27","","","-0.05","2","92","","30.40","30.26","","26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01169099999","2021-01-03T11:00:00","66.9333333","15.3166666","37.0","SALTDAL NORDNES, NO","FM-12","4","","26","27","","","-0.05","1","93","","30.42","30.28","","27","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01169099999","2021-01-03T12:00:00","66.9333333","15.3166666","37.0","SALTDAL NORDNES, NO","FM-12","4","","26","28","","","-0.05","2","92","","30.43","30.29","","27","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01169099999","2021-01-03T13:00:00","66.9333333","15.3166666","37.0","SALTDAL NORDNES, NO","FM-12","4","","26","28","","","-0.04","2","93","","30.45","30.30","","27","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
